# t[s]      z(t) [m]
  2.827165  0.002365
  2.828366  0.002349
  2.829566  0.002333
  2.830766  0.002317
  2.831966  0.002302
  2.833167  0.002286
  2.834367  0.002271
  2.835567  0.002255
  2.836767  0.002240
  2.837968  0.002225
  2.839168  0.002210
  2.840368  0.002195
  2.841568  0.002180
  2.842769  0.002165
  2.843969  0.002150
  2.845169  0.002135
  2.846369  0.002121
  2.847570  0.002106
  2.848770  0.002092
  2.849970  0.002078
  2.851170  0.002064
  2.852370  0.002050
  2.853571  0.002036
  2.854771  0.002022
  2.855971  0.002008
  2.857171  0.001994
  2.858372  0.001981
  2.859572  0.001967
  2.860772  0.001954
  2.861972  0.001940
  2.863173  0.001927
  2.864373  0.001914
  2.865573  0.001901
  2.866773  0.001888
  2.867974  0.001875
  2.869174  0.001862
  2.870374  0.001849
  2.871574  0.001836
  2.872775  0.001824
  2.873975  0.001811
  2.875175  0.001799
  2.876375  0.001786
  2.877576  0.001774
  2.878776  0.001762
  2.879976  0.001750
  2.881176  0.001738
  2.882376  0.001726
  2.883577  0.001714
  2.884777  0.001702
  2.885977  0.001690
  2.887177  0.001678
  2.888378  0.001667
  2.889578  0.001655
  2.890778  0.001644
  2.891978  0.001633
  2.893179  0.001621
  2.894379  0.001610
  2.895579  0.001599
  2.896779  0.001588
  2.897980  0.001577
  2.899180  0.001566
  2.900380  0.001555
  2.901580  0.001544
  2.902781  0.001533
  2.903981  0.001523
  2.905181  0.001512
  2.906381  0.001502
  2.907582  0.001491
  2.908782  0.001481
  2.909982  0.001471
  2.911182  0.001460
  2.912382  0.001450
  2.913583  0.001440
  2.914783  0.001430
  2.915983  0.001420
  2.917183  0.001410
  2.918384  0.001400
  2.919584  0.001391
  2.920784  0.001381
  2.921984  0.001371
  2.923185  0.001362
  2.924385  0.001352
  2.925585  0.001343
  2.926785  0.001333
  2.927986  0.001324
  2.929186  0.001315
  2.930386  0.001305
  2.931586  0.001296
  2.932787  0.001287
  2.933987  0.001278
  2.935187  0.001269
  2.936387  0.001260
  2.937588  0.001251
  2.938788  0.001243
  2.939988  0.001234
  2.941188  0.001225
  2.942388  0.001217
  2.943589  0.001208
  2.944789  0.001199
  2.945989  0.001191
  2.947189  0.001183
  2.948390  0.001174
  2.949590  0.001166
  2.950790  0.001158
  2.951990  0.001150
  2.953191  0.001141
  2.954391  0.001133
  2.955591  0.001125
  2.956791  0.001117
  2.957992  0.001110
  2.959192  0.001102
  2.960392  0.001094
  2.961592  0.001086
  2.962793  0.001078
  2.963993  0.001071
  2.965193  0.001063
  2.966393  0.001056
  2.967594  0.001048
  2.968794  0.001041
  2.969994  0.001033
  2.971194  0.001026
  2.972394  0.001019
  2.973595  0.001011
  2.974795  0.001004
  2.975995  0.000997
  2.977195  0.000990
  2.978396  0.000983
  2.979596  0.000976
  2.980796  0.000969
  2.981996  0.000962
  2.983197  0.000955
  2.984397  0.000948
  2.985597  0.000942
  2.986797  0.000935
  2.987998  0.000928
  2.989198  0.000922
  2.990398  0.000915
  2.991598  0.000908
  2.992799  0.000902
  2.993999  0.000896
  2.995199  0.000889
  2.996399  0.000883
  2.997600  0.000876
  2.998800  0.000870
  3.000000  0.000864
